name,year,selling_price,km_driven,fuel,transmission,mileage,engine,max_power,seats
Maruti Wagon R VXI Optional,2018,400000,17500,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Maruti Alto K10 VXI,2017,350000,27000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,5.0
Hyundai Grand i10 1.2 CRDi Asta,2017,550000,60000,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,5.0
Maruti Wagon R LXI Optional,2016,350000,25000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Maruti Swift Dzire LDI Optional,2015,459999,80000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5.0
Maruti Alto LXi,2012,185000,60000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,5.0
Volkswagen Polo Diesel Highline 1.2L,2013,550000,38000,Diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,5.0
Maruti Wagon R Duo Lxi,2012,300000,100000,LPG,Manual,26.2 km/kg,998 CC,58.2 bhp,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011,900000,110000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8.0
Honda BR-V i-DTEC S MT,2016,900000,92000,Diesel,Manual,21.9 kmpl,1498 CC,98.6 bhp,7.0
Mahindra Bolero 2011-2019 Plus AC,2012,550000,180000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,9.0
Maruti Baleno Zeta 1.2,2018,625000,10000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5.0
Maruti Alto 800 VXI,2017,310000,35000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5.0
Maruti Swift DDiS LDI,2017,500000,35000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5.0
Hyundai Grand i10 CRDi Sportz,2016,610000,23000,Diesel,Manual,24.0 kmpl,1120 CC,70 bhp,5.0
Tata Indigo CS LX (TDI) BS III,2012,150000,150000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,5.0
Hyundai Xcent 1.1 CRDi SX Option,2015,480000,70000,Diesel,Manual,24.4 kmpl,1120 CC,71 bhp,5.0
Hyundai i20 1.2 Asta Option,2017,650000,40000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,5.0
Hyundai i20 1.4 CRDi Magna,2012,290000,100000,Diesel,Manual,21.9 kmpl,1396 CC,90 bhp,5.0
Maruti Alto 800 LXI,2017,300000,50000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5.0
Maruti Swift Dzire VDi,2010,270000,120000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5.0
Hyundai Xcent 1.1 CRDi S,2015,400000,60000,Diesel,Manual,24.4 kmpl,1120 CC,71 bhp,5.0
Maruti Alto 800 LX,2015,280000,28000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5.0
Maruti Swift Dzire VXi,2009,250000,60000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,5.0
Maruti Swift Dzire VDi,2012,495000,80000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5.0
Ford Endeavour 3.2 Titanium AT 4X4,2018,3250000,12000,Diesel,Automatic,10.91 kmpl,3198 CC,197 bhp,7.0
Honda Amaze V Petrol BSIV,2019,700000,4500,Petrol,Manual,19.5 kmpl,1199 CC,88.76 bhp,5.0
Tata Indigo eCS VX BSIV,2013,310000,70000,Diesel,Manual,25.0 kmpl,1396 CC,69 bhp,5.0
Renault Duster 85PS Diesel RxE,2017,650000,120000,Diesel,Manual,19.87 kmpl,1461 CC,83.8 bhp,5.0
Honda Jazz 1.2 V AT i VTEC,2015,600000,80000,Petrol,Automatic,19.0 kmpl,1199 CC,88.7 bhp,5.0
Tata New Safari DICOR 2.2 EX 4x2,2009,150000,150000,Diesel,Manual,11.57 kmpl,2179 CC,138.1 bhp,7.0
Mahindra Renault Logan 1.4 GLX Petrol,2009,135000,120000,Petrol,Manual,15.7 kmpl,1390 CC,75 bhp,5.0
Maruti Swift Dzire VDI,2014,650000,50000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5.0
Honda City V MT,2012,550000,83000,Petrol,Manual,16.8 kmpl,1497 CC,116.3 bhp,5.0
Maruti Swift Dzire VDI,2017,650000,20000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,5.0
Toyota Fortuner 2.8 2WD AT BSIV,2018,2900000,49000,Diesel,Automatic,12.9 kmpl,2755 CC,174.5 bhp,7.0
Honda Brio 1.2 VX MT,2017,450000,6750,Petrol,Manual,18.5 kmpl,1198 CC,86.8 bhp,5.0
Maruti Ciaz VXi Plus,2015,650000,26000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5.0
Hyundai Grand i10 1.2 Kappa Era,2017,430000,52000,Petrol,Manual,17.0 kmpl,1197 CC,81.86 bhp,5.0
Hyundai Creta 1.6 CRDi AT S Plus,2017,1143000,51000,Diesel,Automatic,17.01 kmpl,1582 CC,126.2 bhp,5.0
Maruti Swift AMT ZXI Plus BSIV,2019,700000,20000,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,5.0
Maruti Ritz VXi,2011,229999,18500,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5.0
Mahindra TUV 300 T4,2017,509999,142000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,7.0
Ford EcoSport 1.5 Ti VCT MT Trend BSIV,2016,670000,50478,Petrol,Manual,15.85 kmpl,1499 CC,110.4 bhp,5.0
Tata Tiago 1.2 Revotron XZA,2019,525000,9200,Petrol,Automatic,23.84 kmpl,1199 CC,83.83 bhp,5.0
Renault Duster 85PS Diesel RxE,2016,515000,40000,Diesel,Manual,19.87 kmpl,1461 CC,83.8 bhp,5.0
Maruti Baleno Delta,2020,630000,5000,Petrol,Manual,21.01 kmpl,1197 CC,81.80 bhp,5.0
Datsun RediGO A,2019,270000,2300,Petrol,Manual,22.7 kmpl,799 CC,53.64 bhp,5.0
Maruti Alto 800 LXI,2016,300000,40000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5.0
Mahindra Xylo D2 BSIV,2012,250000,119000,Diesel,Manual,14.0 kmpl,2489 CC,95 bhp,8.0
Maruti Alto LX,2005,90000,100000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,5.0
Maruti Ertiga SHVS ZDI Plus,2017,750000,100000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7.0
Maruti Wagon R LXI Minor,2009,135000,50000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,5.0
Maruti Eeco Smiles 5 Seater AC,2013,275000,80000,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,5.0
Tata Nexon 1.2 Revotron XM,2018,740000,15000,Petrol,Manual,17.0 kmpl,1198 CC,108.5 bhp,5.0
Toyota Yaris V BSIV,2018,1000000,4295,Petrol,Manual,17.1 kmpl,1496 CC,105.5 bhp,5.0
Toyota Yaris V BSIV,2018,1000000,5229,Petrol,Manual,17.1 kmpl,1496 CC,105.5 bhp,5.0
Hyundai Grand i10 Nios Sportz,2019,550000,4701,Petrol,Manual,20.7 kmpl,1197 CC,81.86 bhp,5.0
Maruti Baleno Alpha,2016,600000,6757,Petrol,Manual,21.01 kmpl,1197 CC,81.80 bhp,5.0
Skoda Rapid 1.6 MPI AT Style Plus,2016,675000,28182,Petrol,Automatic,14.3 kmpl,1598 CC,103.52 bhp,5.0
Nissan Kicks XV BSIV,2019,950000,11533,Petrol,Manual,14.23 kmpl,1498 CC,104.55 bhp,5.0
Honda City i VTEC V,2017,850000,11688,Petrol,Manual,17.8 kmpl,1497 CC,117.3 bhp,5.0
Toyota Corolla Altis 1.8 VL AT,2012,550000,57728,Petrol,Automatic,14.53 kmpl,1794 CC,138.1 bhp,5.0
Maruti Ciaz 1.3 Alpha,2018,925000,23712,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5.0
Ford Ecosport 1.5 Ti VCT AT Titanium,2015,625000,70670,Petrol,Automatic,16.5 kmpl,1499 CC,110 bhp,5.0
Maruti Alto 800 LXI,2014,200000,43381,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5.0
Honda City i VTEC CVT VX,2014,635000,79011,Petrol,Automatic,18.0 kmpl,1497 CC,117.3 bhp,5.0
Maruti SX4 VDI,2014,425000,50000,Diesel,Manual,21.79 kmpl,1248 CC,88.73 bhp,5.0
Maruti Wagon R VXI BS IV,2011,220000,40000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5.0
Hyundai Grand i10 1.2 Kappa Asta,2018,590000,10000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,5.0
Mahindra Thar CRDe,2017,775000,35000,Diesel,Manual,16.55 kmpl,2498 CC,105 bhp,6.0
Maruti Ritz VXi,2015,350000,58500,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5.0
Maruti Baleno Delta 1.2,2018,575000,20000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5.0
Nissan Micra XL,2011,200000,43500,Petrol,Manual,18.06 kmpl,1198 CC,75 bhp,5.0
Tata Hexa XT,2018,1575000,30000,Diesel,Manual,17.6 kmpl,2179 CC,153.86 bhp,7.0
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,600000,63000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,5.0
Mahindra Bolero 2011-2019 ZLX BSIII,2016,720000,35000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,7.0
Tata Indigo eCS LS TDI BSIII,2012,158000,110000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,5.0
Tata Hexa XT,2018,1575000,25000,Diesel,Manual,17.6 kmpl,2179 CC,153.86 bhp,7.0
Hyundai Xcent 1.2 VTVT S AT,2017,580000,30000,Petrol,Automatic,17.36 kmpl,1197 CC,81.86 bhp,5.0
Mahindra Bolero 2011-2019 SLX,2012,420000,50000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,7.0
Mahindra Marazzo M6 8Str,2018,1200000,35000,Diesel,Manual,17.3 kmpl,1497 CC,121 bhp,8.0
Renault KWID 1.0 RXT Optional,2018,350000,30000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,5.0
Honda City i VTEC VX,2014,650000,56000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,5.0
Maruti Wagon R VXI BS IV,2017,400000,12700,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Tata Nexon 1.5 Revotorq XM,2018,700000,35000,Diesel,Manual,21.5 kmpl,1497 CC,108.5 bhp,5.0
Hyundai Xcent 1.2 Kappa SX,2017,520000,30000,Petrol,Manual,19.1 kmpl,1197 CC,82 bhp,5.0
Mahindra Scorpio LX BSIV,2012,450000,120000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,9.0
Tata Safari Storme EX,2017,850000,100000,Diesel,Manual,14.1 kmpl,2179 CC,147.94 bhp,7.0
Renault KWID RXT,2017,350000,34000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,5.0
Mahindra Xylo D2,2011,450000,56000,Diesel,Manual,13.0 kmpl,2489 CC,95 bhp,8.0
Hyundai i10 Era,2008,165000,90000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,5.0
Hyundai Santro Xing GLS,2010,160000,65000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,5.0
Tata New Safari DICOR 2.2 EX 4x4,2011,300000,80000,Diesel,Manual,13.93 kmpl,2179 CC,138 bhp,7.0
Mahindra Scorpio VLX 2WD BSIV,2012,550000,90000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,8.0
Maruti Alto K10 VXI,2015,285000,40000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,5.0
Maruti Ertiga ZXI Plus Petrol,2018,900000,25000,Petrol,Manual,19.34 kmpl,1462 CC,103 bhp,7.0
Maruti Alto LXi BSIII,2005,180000,49455,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,5.0
Hyundai EON D Lite Plus Option,2016,220000,100000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,5.0
Tata Indica Vista Quadrajet LS,2013,120000,120000,Diesel,Manual,22.3 kmpl,1248 CC,74 bhp,5.0
Hyundai i20 Asta Optional With Sunroof 1.2,2010,220000,90000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,5.0
Chevrolet Sail Hatchback LS ABS,2013,420000,46815,Diesel,Manual,22.1 kmpl,1248 CC,76.9 bhp,5.0
Tata Indica Vista TDI LS,2013,160000,110000,Diesel,Manual,19.4 kmpl,1405 CC,70 bhp,5.0
Hyundai EON Era Plus,2015,250000,80000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,5.0
Maruti Ertiga ZDI,2013,385000,100000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,7.0
Maruti Wagon R VXI BS IV with ABS,2014,318000,80000,Petrol,Manual,20.51 kmpl,998 CC,67.06 bhp,5.0
Hyundai Xcent 1.2 VTVT S,2018,480000,40000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,5.0
Maruti Celerio VXI,2015,330000,70000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5.0
Tata Indica Vista Aqua 1.4 TDI,2011,152000,80000,Diesel,Manual,17.0 kmpl,1405 CC,71 bhp,5.0
Maruti Alto 800 LXI,2014,250000,40000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5.0
Tata Indica Vista Aqua 1.4 TDI,2011,248000,80000,Diesel,Manual,17.0 kmpl,1405 CC,71 bhp,5.0
Nissan Micra XV,2011,300000,60000,Petrol,Manual,18.06 kmpl,1198 CC,75 bhp,5.0
Hyundai i20 1.2 Spotz,2017,550000,50000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,5.0
Hyundai i20 Sportz 1.4 CRDi,2016,650000,30000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,5.0
Hyundai Grand i10 Magna,2017,445000,25000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,5.0
Toyota Innova 2.5 V Diesel 7-seater,2010,450000,334000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,7.0
Mahindra NuvoSport N8,2016,600000,100000,Diesel,Manual,17.45 kmpl,1493 CC,100 bhp,7.0
Renault Duster Adventure Edition,2014,495000,175000,Diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,5.0
Maruti SX4 ZXI AT,2011,220000,65000,Petrol,Automatic,12.6 kmpl,1586 CC,103.3 bhp,5.0
Maruti SX4 ZXI AT,2011,260000,65000,Petrol,Automatic,12.6 kmpl,1586 CC,103.3 bhp,5.0
Hyundai Santro Xing GLS,2009,150000,90000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,5.0
Ford Figo Diesel Titanium,2011,200000,80000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,5.0
Mahindra Scorpio S11 BSIV,2018,1465000,110000,Diesel,Manual,16.36 kmpl,2179 CC,140 bhp,7.0
Honda Civic Hybrid,2008,250000,60000,Petrol,Automatic,20.0 kmpl,1339 CC,108.5 bhp,5.0
Mahindra Xylo D4,2014,310000,160000,Diesel,Manual,14.95 kmpl,2489 CC,93.7 bhp,7.0
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,2010,600000,100875,Diesel,Automatic,11.79 kmpl,2179 CC,120 bhp,8.0
Maruti Baleno Delta 1.2,2018,560000,20000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5.0
Maruti Swift Dzire VXI,2016,500000,30000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5.0
Hyundai Grand i10 CRDi Asta Option,2013,270000,118000,Diesel,Manual,24.0 kmpl,1120 CC,70 bhp,5.0
Hyundai Verna 1.6 SX,2013,420000,69000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,5.0
Maruti Swift Dzire LXI,2015,434999,25000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5.0
Hyundai Xcent 1.2 Kappa AT S Option,2015,400000,100000,Petrol,Automatic,16.9 kmpl,1197 CC,81.86 bhp,5.0
Maruti Swift Dzire VDI,2015,470000,110000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5.0
Nissan Terrano XL 85 PS,2015,480000,60000,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,5.0
Hyundai Santro Xing GL,2008,105000,128000,Petrol,Manual,0.0 kmpl,1086 CC,62 bhp,5.0
Tata Tiago 1.05 Revotorq XE,2017,325000,120000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,5.0
Hyundai Grand i10 Nios AMT Sportz,2020,675000,5000,Petrol,Automatic,20.7 kmpl,1197 CC,81.86 bhp,5.0
Hyundai i10 Sportz Option,2009,170000,90000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,5.0
Hyundai Creta 1.6 CRDi SX Option,2017,1250000,90000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,5.0
Honda Accord 2.4 M/T,2012,600000,144030,Petrol,Manual,12.8 kmpl,2354 CC,177.6 bhp,5.0
Honda City i DTEC VX,2014,819999,200000,Diesel,Manual,25.1 kmpl,1498 CC,98.6 bhp,5.0
Hyundai i20 2015-2017 Asta Option 1.2,2016,650000,29000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,5.0
Maruti Wagon R LXI DUO BSIII,2007,105000,90000,LPG,Manual,17.3 km/kg,1061 CC,57.5 bhp,5.0
Mahindra Renault Logan 1.5 Diesel DLSX,2009,200000,176000,Diesel,Manual,17.0 kmpl,1461 CC,66 bhp,5.0
Tata Indigo CS LX (TDI) BS III,2013,200000,150000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,5.0
Maruti Omni E MPI STD BS IV,2016,220000,90000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,8.0
Volkswagen Vento 1.6 Highline,2014,500000,70000,Petrol,Manual,15.04 kmpl,1598 CC,103.2 bhp,5.0
Mahindra Renault Logan 1.5 DLX Diesel,2007,175000,99000,Diesel,Manual,19.2 kmpl,1461 CC,65 bhp,5.0
Tata Tiago 1.2 Revotron XZ,2018,450000,5000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,5.0
Chevrolet Optra Magnum 2.0 LT,2008,210000,90000,Diesel,Manual,16.52 kmpl,1991 CC,123.7 bhp,5.0
Maruti Ritz VDi,2011,270000,89000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,5.0
Tata Indica V2 DLS TC,2006,110000,88000,Diesel,Manual,16.8 kmpl,1405 CC,62 bhp,5.0
Maruti Swift Dzire VDI,2015,480000,30000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5.0
Maruti Swift Dzire AMT ZDI,2016,650000,50000,Diesel,Automatic,26.59 kmpl,1248 CC,74 bhp,5.0
Maruti Swift Dzire VDI,2013,480000,80000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5.0
Hyundai i20 Asta Option 1.4 CRDi,2016,700000,40000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,5.0
Maruti Ertiga VDI,2015,650000,110000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7.0
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2015,1300000,48000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,5.0
Volkswagen Jetta 2.0L TDI Highline AT,2016,1350000,97000,Diesel,Automatic,16.96 kmpl,1968 CC,138.03 bhp,5.0
Volkswagen Vento 1.5 TDI Highline AT,2016,1000000,60000,Diesel,Automatic,22.15 kmpl,1498 CC,108.6 bhp,5.0
Mercedes-Benz M-Class ML 350 4Matic,2011,1700000,110000,Diesel,Automatic,0.0 kmpl,2987 CC,165 bhp,5.0
Toyota Yaris V CVT BSIV,2018,1080000,12800,Petrol,Automatic,17.8 kmpl,1496 CC,105.5 bhp,5.0
Hyundai EON D Lite,2012,170000,40000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,5.0
Maruti Swift DDiS VDI,2017,610000,49000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5.0
Maruti Ritz VXi,2014,350000,25000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5.0
Maruti Alto 800 LXI,2016,260000,65000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5.0
Fiat Linea 1.3 Multijet Emotion,2015,700000,20000,Diesel,Manual,20.4 kmpl,1248 CC,91.7 bhp,5.0
Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,2018,678000,17000,Petrol,Manual,18.78 kmpl,999 CC,75 bhp,5.0
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,800000,15000,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5.0
Toyota Etios GD,2014,400000,120000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5.0
Hyundai i20 Magna,2010,300000,49000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,5.0
Hyundai i20 2015-2017 Magna 1.2,2016,520000,29000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,5.0
Nissan Terrano XV D Premium AMT,2017,850000,55000,Diesel,Automatic,19.61 kmpl,1461 CC,108.5 bhp,5.0
Mahindra Marazzo M8,2019,1460000,5000,Diesel,Manual,17.3 kmpl,1497 CC,121 bhp,7.0
Tata Nexon 1.5 Revotorq XZ Plus,2017,830000,35000,Diesel,Manual,21.5 kmpl,1497 CC,108.5 bhp,5.0
Datsun GO T Option BSIV,2018,430000,5000,Petrol,Manual,20.63 kmpl,1198 CC,67 bhp,5.0
Ford EcoSport 1.5 TDCi Platinum Edition BSIV,2017,850000,60000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,5.0
Maruti Swift Dzire ZXI,2017,650000,70000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5.0
Hyundai Verna CRDi,2008,120000,120000,Diesel,Manual,16.8 kmpl,1493 CC,110 bhp,5.0
Mahindra TUV 300 T8,2016,730000,65100,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,7.0
Maruti Ignis 1.2 AMT Delta BSIV,2019,525000,20000,Petrol,Automatic,20.89 kmpl,1197 CC,81.80 bhp,5.0
Hyundai i20 Active 1.4 SX,2015,600000,108000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,5.0
Maruti Swift LXI,2019,500000,15000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,5.0
Hyundai Santro Xing GLS,2009,150000,77000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,5.0
Maruti Wagon R VXI BS IV,2015,409999,18500,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5.0
Mahindra TUV 300 T8,2016,625000,120000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,7.0
Renault KWID RXT,2015,290000,15200,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,5.0
Honda Mobilio V i VTEC,2015,500000,35000,Petrol,Manual,17.3 kmpl,1497 CC,117.3 bhp,7.0
Hyundai Verna 1.6 SX,2011,475000,80000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,5.0
Hyundai EON Era Plus,2013,190000,70000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,5.0
Mahindra XUV500 W6 2WD,2014,750000,80000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,7.0
Nissan Terrano XV 110 PS,2014,525000,120000,Diesel,Manual,19.01 kmpl,1461 CC,108.5 bhp,5.0
Chevrolet Cruze LTZ,2012,495000,82000,Diesel,Manual,17.3 kmpl,1998 CC,163.7 bhp,5.0
Honda City 1.5 V AT,2010,321000,60000,Petrol,Automatic,16.8 kmpl,1497 CC,118 bhp,5.0
Toyota Etios Liva 1.2 V Dual Tone,2017,585000,50000,Petrol,Manual,17.71 kmpl,1197 CC,78.9 bhp,5.0
Ford Figo Diesel EXI,2011,225000,70000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,5.0
Honda Amaze E i-DTEC,2017,500000,70000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,5.0
Hyundai i20 1.4 CRDi Asta,2011,350000,90000,Diesel,Manual,23.0 kmpl,1396 CC,90 bhp,5.0
Maruti Ertiga SHVS LDI Option,2016,756000,70000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7.0
Maruti Alto 800 VXI,2014,240000,50000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5.0
Maruti Omni 8 Seater BSII,2012,80000,120000,Petrol,Manual,19.7 kmpl,796 CC,35 bhp,8.0
Hyundai i20 Active S Petrol,2019,800000,5000,Petrol,Manual,17.19 kmpl,1197 CC,81.86 bhp,5.0
Tata Hexa XE,2018,1250000,25000,Diesel,Manual,17.6 kmpl,2179 CC,147.94 bhp,7.0
Mahindra Scorpio VLS 2.2 mHawk,2009,320000,80000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,7.0
Hyundai Grand i10 Sportz,2017,509999,25000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,5.0
Tata Zest Quadrajet 1.3 75PS XE,2019,650000,15000,Diesel,Manual,22.95 kmpl,1248 CC,74 bhp,5.0
Maruti Alto K10 2010-2014 VXI,2011,210000,35000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,5.0
Maruti Alto LXi,2008,110000,80000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,5.0
Tata Nexon 1.5 Revotorq XE,2017,665000,25000,Diesel,Manual,21.5 kmpl,1497 CC,108.5 bhp,5.0
Volkswagen Ameo 1.5 TDI Comfortline,2017,555000,52000,Diesel,Manual,21.66 kmpl,1498 CC,108.62 bhp,5.0
Volkswagen Ameo 1.5 TDI Comfortline,2017,560000,52000,Diesel,Manual,21.66 kmpl,1498 CC,108.62 bhp,5.0
Mahindra KUV 100 mFALCON D75 K6 Plus,2016,375000,80000,Diesel,Manual,25.32 kmpl,1198 CC,77 bhp,6.0
Toyota Fortuner 2.8 4WD AT BSIV,2017,2950000,50000,Diesel,Automatic,15.04 kmpl,2755 CC,174.5 bhp,7.0
Maruti Swift Dzire VDI,2017,605000,127000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,5.0
Honda WR-V i-VTEC VX,2017,720000,30000,Petrol,Manual,17.5 kmpl,1199 CC,88.7 bhp,5.0
Maruti Ertiga SHVS ZDI Plus,2017,800000,70000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7.0
Mahindra XUV500 W10 2WD,2017,1325000,54000,Diesel,Manual,16.0 kmpl,2179 CC,140 bhp,7.0
Mitsubishi Pajero 2.8 SFX BSIII Single Tone,2011,625000,120000,Diesel,Manual,10.5 kmpl,2835 CC,116.9 bhp,6.0
Hyundai i20 1.4 CRDi Sportz,2011,350000,116500,Diesel,Manual,23.0 kmpl,1396 CC,90 bhp,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2012,600000,145000,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,8.0
Hyundai i20 Sportz 1.2,2012,300000,120000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,5.0
Tata New Safari DICOR 2.2 VX 4x2 BS IV,2011,240000,120000,Diesel,Manual,13.93 kmpl,2179 CC,138.1 bhp,7.0
Ford Figo 1.5D Trend MT,2016,377000,80000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,5.0
Maruti Ertiga VXI,2013,450000,140000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,7.0
